dsx,dsy,lsx,lsy,dxs,dys,manhattan,delay_ns,fanout,dtype,ltype
69,280,69,280,0,0,0,58,1,SLICE,SLICE
68,279,68,279,0,0,0,58,1,SLICE,SLICE
68,267,68,267,0,0,0,58,1,SLICE,SLICE
70,268,70,268,0,0,0,55,1,SLICE,SLICE
70,268,70,268,0,0,0,55,1,SLICE,SLICE
70,267,70,267,0,0,0,56,1,SLICE,SLICE
70,266,70,266,0,0,0,55,1,SLICE,SLICE
70,268,70,268,0,0,0,56,1,SLICE,SLICE
48,224,48,224,0,0,0,58,1,SLICE,SLICE
48,225,48,225,0,0,0,58,1,SLICE,SLICE
48,225,48,225,0,0,0,59,1,SLICE,SLICE
48,225,48,225,0,0,0,58,1,SLICE,SLICE
51,228,51,228,0,0,0,59,1,SLICE,SLICE
48,223,48,223,0,0,0,58,1,SLICE,SLICE
68,264,68,264,0,0,0,58,1,SLICE,SLICE
70,263,70,263,0,0,0,56,1,SLICE,SLICE
70,265,70,265,0,0,0,56,1,SLICE,SLICE
70,264,70,264,0,0,0,55,1,SLICE,SLICE
69,264,69,264,0,0,0,58,1,SLICE,SLICE
68,265,68,265,0,0,0,59,1,SLICE,SLICE
58,242,58,242,0,0,0,55,1,SLICE,SLICE
58,241,58,241,0,0,0,55,1,SLICE,SLICE
58,242,58,242,0,0,0,55,1,SLICE,SLICE
58,241,58,241,0,0,0,55,1,SLICE,SLICE
58,242,58,242,0,0,0,55,1,SLICE,SLICE
58,241,58,241,0,0,0,56,1,SLICE,SLICE
70,276,70,276,0,0,0,56,1,SLICE,SLICE
70,276,70,276,0,0,0,55,1,SLICE,SLICE
69,277,69,277,0,0,0,58,1,SLICE,SLICE
70,278,70,278,0,0,0,55,1,SLICE,SLICE
69,277,69,277,0,0,0,59,1,SLICE,SLICE
68,278,68,278,0,0,0,59,1,SLICE,SLICE
68,273,68,273,0,0,0,58,1,SLICE,SLICE
68,274,68,274,0,0,0,58,1,SLICE,SLICE
70,274,70,274,0,0,0,55,1,SLICE,SLICE
68,274,68,274,0,0,0,59,1,SLICE,SLICE
68,274,68,274,0,0,0,58,1,SLICE,SLICE
70,273,70,273,0,0,0,56,1,SLICE,SLICE
70,280,70,280,0,0,0,55,1,SLICE,SLICE
69,279,69,279,0,0,0,59,1,SLICE,SLICE
70,279,70,279,0,0,0,55,1,SLICE,SLICE
70,278,70,278,0,0,0,55,1,SLICE,SLICE
68,278,68,278,0,0,0,58,1,SLICE,SLICE
70,279,70,279,0,0,0,56,1,SLICE,SLICE
69,273,69,273,0,0,0,59,1,SLICE,SLICE
70,271,70,271,0,0,0,55,1,SLICE,SLICE
69,274,69,274,0,0,0,58,1,SLICE,SLICE
70,274,70,274,0,0,0,55,1,SLICE,SLICE
69,273,69,273,0,0,0,58,1,SLICE,SLICE
68,273,68,273,0,0,0,59,1,SLICE,SLICE
69,270,69,270,0,0,0,59,1,SLICE,SLICE
69,272,69,272,0,0,0,58,1,SLICE,SLICE
69,272,69,272,0,0,0,59,1,SLICE,SLICE
69,271,69,271,0,0,0,59,1,SLICE,SLICE
71,270,71,270,0,0,0,58,1,SLICE,SLICE
70,271,70,271,0,0,0,56,1,SLICE,SLICE
69,274,69,274,0,0,0,58,1,SLICE,SLICE
69,275,69,275,0,0,0,58,1,SLICE,SLICE
69,273,69,273,0,0,0,58,1,SLICE,SLICE
69,275,69,275,0,0,0,58,1,SLICE,SLICE
69,274,69,274,0,0,0,59,1,SLICE,SLICE
68,275,68,275,0,0,0,58,1,SLICE,SLICE
48,226,48,226,0,0,0,59,1,SLICE,SLICE
48,225,48,225,0,0,0,58,1,SLICE,SLICE
48,226,48,226,0,0,0,58,1,SLICE,SLICE
48,226,48,226,0,0,0,58,1,SLICE,SLICE
48,227,48,227,0,0,0,58,1,SLICE,SLICE
48,229,48,
